,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
12,0.8511082172393799,0.006643009026633084,0.05819406509399414,0.00040304316601303227,gini,,650,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 650}",0.8659793814432989,0.8316831683168316,0.8444444444444444,0.8602150537634408,0.9400000000000001,0.8684644095936033,0.037739598214446064,28,0.9444444444444445,0.9174107142857143,0.9305555555555556,0.9345238095238095,0.9928075396825397,0.9439484126984127,0.025922582979460856,118
13,0.9369245052337647,0.01269498721566269,0.0633023738861084,0.0008434726193186841,gini,,700,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 700}",0.8541666666666666,0.8316831683168316,0.8314606741573034,0.8602150537634408,0.9400000000000001,0.8635051125808486,0.03997244308521895,151,0.9441964285714286,0.9146825396825397,0.9290674603174602,0.9352678571428571,0.9930555555555556,0.9432539682539683,0.02669250021234982,144
14,0.9991775512695312,0.010379758899497032,0.06757006645202637,0.0006181500455214314,gini,,750,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 750}",0.8571428571428572,0.8316831683168316,0.8314606741573034,0.8602150537634408,0.9400000000000001,0.8641003506760867,0.039850925236991366,120,0.9439484126984127,0.9131944444444444,0.9290674603174603,0.9342757936507936,0.9928075396825398,0.9426587301587303,0.02698038825056403,185
15,1.0676318168640138,0.026150076319713018,0.07151408195495605,0.0019245963273097043,gini,,800,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 800}",0.8571428571428572,0.8316831683168316,0.8314606741573034,0.8602150537634408,0.9400000000000001,0.8641003506760867,0.039850925236991366,120,0.9429563492063492,0.9131944444444444,0.9293154761904763,0.9342757936507936,0.992063492063492,0.9423611111111111,0.02667184423352335,201
16,1.1182409286499024,0.022479020486926682,0.07486701011657715,0.001707502630392479,gini,,850,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 850}",0.8571428571428572,0.8316831683168316,0.8314606741573034,0.8723404255319149,0.9400000000000001,0.8665254250297816,0.039909596802390465,70,0.9432043650793651,0.9129464285714286,0.9295634920634921,0.9330357142857143,0.9915674603174602,0.942063492063492,0.026598866976373366,229
17,1.198002243041992,0.034100795842862214,0.0803903579711914,0.0027269576114820958,gini,,900,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 900}",0.8571428571428572,0.8316831683168316,0.8314606741573034,0.8723404255319149,0.9400000000000001,0.8665254250297816,0.039909596802390465,70,0.9439484126984127,0.9129464285714286,0.9290674603174602,0.9327876984126984,0.9925595238095238,0.9422619047619047,0.027040509926029754,210
18,1.2663516044616698,0.01565507003553935,0.08342952728271484,0.0020436442967512987,gini,,950,"{'criterion': 'gini', 'max_depth': None, 'n_estimators': 950}",0.8571428571428572,0.8316831683168316,0.8314606741573034,0.8723404255319149,0.9400000000000001,0.8665254250297816,0.039909596802390465,70,0.9434523809523809,0.9151785714285713,0.9300595238095238,0.9330357142857142,0.9920634920634921,0.9427579365079364,0.02625990376946111,183
19,0.048904132843017575,0.0023074662115569167,0.007508611679077149,0.00031721480758942325,gini,2,50,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 50}",0.7727272727272727,0.7058823529411764,0.725,0.7407407407407406,0.8666666666666666,0.7622034066151713,0.05663942979178376,457,0.8670634920634921,0.835813492063492,0.8745039682539683,0.9017857142857143,0.9642857142857143,0.8886904761904763,0.04324600370825836,508
20,0.09385271072387695,0.0030953333933598456,0.011612653732299805,0.00020351413263822957,gini,2,100,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 100}",0.7529411764705882,0.7000000000000001,0.6666666666666667,0.725,0.8505747126436781,0.7390365111561867,0.06259772735282312,507,0.8621031746031746,0.816468253968254,0.8521825396825395,0.8983134920634921,0.9717261904761905,0.8801587301587303,0.052686511074767,513
21,0.13953008651733398,0.0022382107826631244,0.0161287784576416,0.0017375251385027912,gini,2,150,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 150}",0.7529411764705882,0.7160493827160493,0.6923076923076923,0.7341772151898733,0.8571428571428571,0.7505236647654121,0.056953100937185024,473,0.8640873015873015,0.8338293650793651,0.855654761904762,0.9191468253968254,0.9747023809523809,0.8894841269841269,0.05104684846512282,507
22,0.1850353717803955,0.00311538506261795,0.01926417350769043,0.00041917016914688515,gini,2,200,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 200}",0.7126436781609194,0.7317073170731708,0.6835443037974683,0.75,0.8837209302325582,0.7523232458528234,0.0692831529501466,469,0.8551587301587301,0.8422619047619048,0.8556547619047619,0.9265873015873016,0.9801587301587301,0.8919642857142858,0.05314201797141386,504
23,0.2326120376586914,0.0027550753991144243,0.022552633285522462,0.00040323554901719173,gini,2,250,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 250}",0.7272727272727272,0.7160493827160493,0.6923076923076923,0.75,0.896551724137931,0.75643630528688,0.0724815196108852,458,0.8566468253968255,0.8392857142857143,0.8531746031746031,0.9226190476190476,0.9816468253968254,0.8906746031746031,0.05385415547317024,505
24,0.28059992790222166,0.004285500389443862,0.02705392837524414,0.001050733292727749,gini,2,300,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 300}",0.7272727272727272,0.7160493827160493,0.6835443037974683,0.75,0.8837209302325582,0.7521174688037606,0.06920173655180989,470,0.857638888888889,0.8392857142857143,0.8571428571428571,0.9186507936507937,0.9801587301587302,0.8905753968253969,0.052242858493218546,506
25,0.3274685859680176,0.002061073440929638,0.030731010437011718,0.0003900847212076951,gini,2,350,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 350}",0.7272727272727272,0.7160493827160493,0.6923076923076923,0.7341772151898733,0.8837209302325582,0.7507055895437802,0.06800990240374094,471,0.8566468253968255,0.8442460317460317,0.8621031746031746,0.9186507936507936,0.9811507936507937,0.8925595238095237,0.051148161420814096,502
26,0.3739914894104004,0.002342425316958943,0.03427896499633789,0.000734965256409894,gini,2,400,"{'criterion': 'gini', 'max_depth': 2, 'n_estimators': 400}",0.7272727272727272,0.7317073170731708,0.6923076923076923,0.7341772151898733,0.896551724137931,0.756403335196279,0.07169701304784398,459,0.8571428571428571,0.84375,0.8621031746031745,0.9186507936507936,0.9811507936507936,0.8925595238095237,0.05117316983202815,502
